postal_code,location,manuplicity,admin_center
4152,СТРЕЛЦИ,БРЕЗОВО,ПЛОВДИВ
8995,СТРЕЛЦИ,КОТЕЛ,СЛИВЕН
4530,СТРЕЛЧА,СТРЕЛЧА,ПАЗАРДЖИК
6683,СТРЕМОВО,КЪРДЖАЛИ,КЪРДЖАЛИ
6680,СТРЕМЦИ,КЪРДЖАЛИ,КЪРДЖАЛИ
6899,СТРИЖБА,КИРКОВО,КЪРДЖАЛИ
4197,СТРОЕВО,МАРИЦА,ПЛОВДИВ
8732,СТРОЙНО,ЕЛХОВО,ЯМБОЛ
7964,СТРОЙНОВЦИ,АНТОНОВО,ТЪРГОВИЩЕ
5626,СТРУГЪТ,ТРОЯН,ЛОВЕЧ
3919,СТРУИНДОЛ,БЕЛОГРАДЧИК,ВИДИН
9804,СТРУИНО,ШУМЕН,ШУМЕН
2806,СТРУМА,САНДАНСКИ,БЛАГОЕВГРАД
2895,СТРУМЕШНИЦА,ПЕТРИЧ,БЛАГОЕВГРАД
2825,СТРУМЯНИ,СТРУМЯНИ,БЛАГОЕВГРАД
3132,СТРУПЕЦ,РОМАН,ВРАЦА
8856,СТРУПЕЦ,СЛИВЕН,СЛИВЕН
8555,СТРУЯ,РУЕН,БУРГАС
5365,СТРЪМЦИ,ТРЯВНА,ГАБРОВО
4142,СТРЯМА,РАКОВСКИ,ПЛОВДИВ
3490,СТУБЕЛ,МОНТАНА,МОНТАНА
2488,СТУДЕН ИЗВОР,ТРЪН,ПЕРНИК
6958,СТУДЕН КЛАДЕНЕЦ,КРУМОВГРАД,КЪРДЖАЛИ
4932,СТУДЕНА,МАДАН,СМОЛЯН
2344,СТУДЕНА,ПЕРНИК,ПЕРНИК
6538,СТУДЕНА,СВИЛЕНГРАД,ХАСКОВО
7279,СТУДЕНЕЦ,ЛОЗНИЦА,РАЗГРАД
4878,СТУДЕНЕЦ,ЧЕПЕЛАРЕ,СМОЛЯН
9768,СТУДЕНИЦА,ХИТРИНО,ШУМЕН
3480,СТУДЕНО БУЧЕ,МОНТАНА,МОНТАНА
2135,СТЪРГЕЛ,ГОРНА МАЛИНА,СОФИЯ
7124,СТЪРМЕН,БЯЛА,РУСЕ
4957,СТЪРНИЦА,БАНИТЕ,СМОЛЯН
9170,СУВОРОВО,СУВОРОВО,ВАРНА
2820,СУГАРЕВО,САНДАНСКИ,БЛАГОЕВГРАД
6062,СУЛИЦА,СТАРА ЗАГОРА,СТАРА ЗАГОРА
5094,СУЛТАНИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
3491,СУМЕР,МОНТАНА,МОНТАНА
8470,СУНГУРЛАРЕ,СУНГУРЛАРЕ,БУРГАС
6352,СУСАМ,МИНЕРАЛНИ БАНИ,ХАСКОВО
9881,СУХА РЕКА,ВЕЛИКИ ПРЕСЛАВ,ШУМЕН
5045,СУХА РЕКА,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
5988,СУХАЧЕ,ЧЕРВЕН БРЯГ,ПЛЕВЕН
5240,СУХИНДОЛ,СУХИНДОЛ,ВЕЛИКО ТЪРНОВО
6794,СУХОВО,АРДИНО,КЪРДЖАЛИ
7618,СУХОДОЛ,ГЛАВИНИЦА,СИЛИСТРА
8328,СУХОДОЛ,СРЕДЕЦ,БУРГАС
4209,СУХОЗЕМ,КАЛОЯНОВО,ПЛОВДИВ
5380,СУХОЛОЕВЦИ,ДРЯНОВО,ГАБРОВО
2736,СУХОСТРЕЛ,СИМИТЛИ,БЛАГОЕВГРАД
7324,СУШЕВО,ЗАВЕТ,РАЗГРАД
9868,СУШИНА,ВЪРБИЦА,ШУМЕН
2759,СУШИЦА,СИМИТЛИ,БЛАГОЕВГРАД
5177,СУШИЦА,СТРАЖИЦА,ВЕЛИКО ТЪРНОВО
2558,СУШИЦА,ТРЕКЛЯНО,КЮСТЕНДИЛ
5099,СЪБКОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5340,СЪБОТКОВЦИ,ГАБРОВО,ГАБРОВО
8941,СЪБРАНО,НОВА ЗАГОРА,СЛИВЕН
8522,СЪДИЕВО,АЙТОС,БУРГАС
8923,СЪДИЕВО,НОВА ЗАГОРА,СЛИВЕН
8915,СЪДИЙСКО ПОЛЕ,НОВА ЗАГОРА,СЛИВЕН
6234,СЪЕДИНЕНИЕ,БРАТЯ ДАСКАЛОВИ,СТАРА ЗАГОРА
8430,СЪЕДИНЕНИЕ,СУНГУРЛАРЕ,БУРГАС
4190,СЪЕДИНЕНИЕ,СЪЕДИНЕНИЕ,ПЛОВДИВ
7779,СЪЕДИНЕНИЕ,ТЪРГОВИЩЕ,ТЪРГОВИЩЕ
6924,СЪРНАК,КРУМОВГРАД,КЪРДЖАЛИ
6232,СЪРНЕВЕЦ,БРАТЯ ДАСКАЛОВИ,СТАРА ЗАГОРА
8479,СЪРНЕВО,КАРНОБАТ,БУРГАС
6268,СЪРНЕВО,РАДНЕВО,СТАРА ЗАГОРА
4146,СЪРНЕГОР,БРЕЗОВО,ПЛОВДИВ
5035,СЪРНЕНЦИ,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
9482,СЪРНЕЦ,ТЕРВЕЛ,ДОБРИЧ
9562,СЪРНИНО,ГЕНЕРАЛ ТОШЕВО,ДОБРИЧ
4799,СЪРНИНО,СМОЛЯН,СМОЛЯН
4633,СЪРНИЦА,ВЕЛИНГРАД,ПАЗАРДЖИК
6361,СЪРНИЦА,МИНЕРАЛНИ БАНИ,ХАСКОВО
7578,СЪРПОВО,СИЛИСТРА,СИЛИСТРА
8896,СЪРЦЕВО,ТВЪРДИЦА,СЛИВЕН
7647,СЯНОВО,ТУТРАКАН,СИЛИСТРА
5380,СЯРОВЦИ,ДРЯНОВО,ГАБРОВО
6800,СЯРЦИ,МОМЧИЛГРАД,КЪРДЖАЛИ
2215,ТАБАН,ДРАГОМАН,СОФИЯ
7085,ТАБАЧКА,ИВАНОВО,РУСЕ
5461,ТАБАШКА,СЕВЛИЕВО,ГАБРОВО
2538,ТАВАЛИЧЕВО,КЮСТЕНДИЛ,КЮСТЕНДИЛ
7983,ТАЙМИЩЕ,АНТОНОВО,ТЪРГОВИЩЕ
8658,ТАМАРИНО,СТРАЛДЖА,ЯМБОЛ
6344,ТАТАРЕВО,МИНЕРАЛНИ БАНИ,ХАСКОВО
4282,ТАТАРЕВО,ПЪРВОМАЙ,ПЛОВДИВ
5934,ТАТАРИ,БЕЛЕНЕ,ПЛЕВЕН
6668,ТАТКОВО,КЪРДЖАЛИ,КЪРДЖАЛИ
6835,ТАТУЛ,МОМЧИЛГРАД,КЪРДЖАЛИ
7755,ТВЪРДИНЦИ,ТЪРГОВИЩЕ,ТЪРГОВИЩЕ
8155,ТВЪРДИЦА,БУРГАС,БУРГАС
9675,ТВЪРДИЦА,ШАБЛА,ДОБРИЧ
8890,ТВЪРДИЦА,ТВЪРДИЦА,СЛИВЕН
6370,ТЕКЕТО,ХАСКОВО,ХАСКОВО
9420,ТЕЛЕРИГ,КРУШАРИ,ДОБРИЧ
5990,ТЕЛИШ,ЧЕРВЕН БРЯГ,ПЛЕВЕН
6850,ТЕЛЧАРКА,ДЖЕБЕЛ,КЪРДЖАЛИ
6759,ТЕМЕНУГА,АРДИНО,КЪРДЖАЛИ
5165,ТЕМЕНУГА,СТРАЖИЦА,ВЕЛИКО ТЪРНОВО
8672,ТЕНЕВО,ТУНДЖА,ЯМБОЛ
5554,ТЕПАВА,ЛОВЕЧ,ЛОВЕЧ
2935,ТЕПЛЕН,ХАДЖИДИМОВО,БЛАГОЕВГРАД
9769,ТЕРВЕЛ,ХИТРИНО,ШУМЕН
9450,ТЕРВЕЛ,ТЕРВЕЛ,ДОБРИЧ
5035,ТЕРЗИИТЕ,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
8465,ТЕРЗИЙСКО,СУНГУРЛАРЕ,БУРГАС
5665,ТЕРЗИЙСКО,ТРОЯН,ЛОВЕЧ
7322,ТЕРТЕР,КУБРАТ,РАЗГРАД
5700,ТЕТЕВЕН,ТЕТЕВЕН,ЛОВЕЧ
7044,ТЕТОВО,РУСЕ,РУСЕ
4810,ТЕШЕЛ,ДЕВИН,СМОЛЯН
2927,ТЕШОВО,ХАДЖИДИМОВО,БЛАГОЕВГРАД
4729,ТИКАЛЕ,СМОЛЯН,СМОЛЯН
9785,ТИМАРЕВО,ХИТРИНО,ШУМЕН
6955,ТИНТЯВА,КРУМОВГРАД,КЪРДЖАЛИ
3164,ТИПЧЕНИЦА,МЕЗДРА,ВРАЦА
5070,ТИТЕВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
7997,ТИХОВЕЦ,АНТОНОВО,ТЪРГОВИЩЕ
6898,ТИХОМИР,КИРКОВО,КЪРДЖАЛИ
6279,ТИХОМИРОВО,РАДНЕВО,СТАРА ЗАГОРА
8980,ТИЧА,КОТЕЛ,СЛИВЕН
2591,ТИШАНОВО,НЕВЕСТИНО,КЮСТЕНДИЛ
3055,ТИШЕВИЦА,ВРАЦА,ВРАЦА
3787,ТИЯНОВЦИ,БРЕГОВО,ВИДИН
3243,ТЛАЧЕНЕ,БЯЛА СЛАТИНА,ВРАЦА
9964,ТОДОР ИКОНОМОВО,КАОЛИНОВО,ШУМЕН
5350,ТОДОРЕЦИТЕ,ТРЯВНА,ГАБРОВО
5781,ТОДОРИЧЕНЕ,ЛУКОВИТ,ЛОВЕЧ
7425,ТОДОРОВО,ИСПЕРИХ,РАЗГРАД
5887,ТОДОРОВО,ПЛЕВЕН,ПЛЕВЕН
5045,ТОДОРОВЦИ,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
5301,ТОДОРОВЦИ,ГАБРОВО,ГАБРОВО
5343,ТОДОРЧЕТА,ГАБРОВО,ГАБРОВО
5094,ТОДЮВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
6965,ТОКАЧКА,КРУМОВГРАД,КЪРДЖАЛИ
3854,ТОЛОВИЦА,МАКРЕШ,ВИДИН
5080,ТОМБЕТО,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
2285,ТОМПСЪН,СВОГЕ,СОФИЯ
5365,ТОМЧЕВЦИ,ТРЯВНА,ГАБРОВО
2875,ТОНСКО ДАБЕ,ПЕТРИЧ,БЛАГОЕВГРАД
5736,ТОПИЛИЩА,ТЕТЕВЕН,ЛОВЕЧ
9654,ТОПОЛА,КАВАРНА,ДОБРИЧ
9140,ТОПОЛИ,ВАРНА,ВАРНА
4454,ТОПОЛИ ДОЛ,ПАЗАРДЖИК,ПАЗАРДЖИК
8549,ТОПОЛИЦА,АЙТОС,БУРГАС
6968,ТОПОЛКА,КРУМОВГРАД,КЪРДЖАЛИ
2619,ТОПОЛНИЦА,ДУПНИЦА,КЮСТЕНДИЛ
2858,ТОПОЛНИЦА,ПЕТРИЧ,БЛАГОЕВГРАД
6560,ТОПОЛОВГРАД,ТОПОЛОВГРАД,ХАСКОВО
3828,ТОПОЛОВЕЦ,КУЛА,ВИДИН
3936,ТОПОЛОВЕЦ,РУЖИНЦИ,ВИДИН
4260,ТОПОЛОВО,АСЕНОВГРАД,ПЛОВДИВ
6452,ТОПОЛОВО,МАДЖАРОВО,ХАСКОВО
6728,ТОПОЛЧАНЕ,КЪРДЖАЛИ,КЪРДЖАЛИ
8880,ТОПОЛЧАНЕ,СЛИВЕН,СЛИВЕН
6277,ТОПОЛЯНЕ,РАДНЕВО,СТАРА ЗАГОРА
8986,ТОПУЗЕВО,КОТЕЛ,СЛИВЕН
5098,ТОПУЗИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
7261,ТОПЧИИ,РАЗГРАД,РАЗГРАД
8582,ТОПЧИЙСКО,РУЕН,БУРГАС
5335,ТОРБАЛЪЖИТЕ,ГАБРОВО,ГАБРОВО
5790,ТОРОС,ЛУКОВИТ,ЛОВЕЧ
5899,ТОТЛЕБЕН,ПОРДИМ,ПЛЕВЕН
7316,ТОЧИЛАРИ,КУБРАТ,РАЗГРАД
3825,ТОШЕВЦИ,ГРАМАДА,ВИДИН
4933,ТРАВЕ,БАНИТЕ,СМОЛЯН
9694,ТРАВНИК,КАВАРНА,ДОБРИЧ
3645,ТРАЙКОВО,ЛОМ,МОНТАНА
6369,ТРАКИЕЦ,ХАСКОВО,ХАСКОВО
8348,ТРАКИЙЦИ,СРЕДЕЦ,БУРГАС
6074,ТРАКИЯ,ОПАН,СТАРА ЗАГОРА
5349,ТРАПЕСКОВЦИ,ГАБРОВО,ГАБРОВО
7281,ТРАПИЩЕ,ЛОЗНИЦА,РАЗГРАД
8889,ТРАПОКЛОВО,СЛИВЕН,СЛИВЕН
4737,ТРЕБИЩЕ,СМОЛЯН,СМОЛЯН
2557,ТРЕКЛЯНО,ТРЕКЛЯНО,КЮСТЕНДИЛ
9764,ТРЕМ,ХИТРИНО,ШУМЕН
7994,ТРЕСКАВЕЦ,АНТОНОВО,ТЪРГОВИЩЕ
3072,ТРИ КЛАДЕНЦИ,ВРАЦА,ВРАЦА
4263,ТРИ МОГИЛИ,АСЕНОВГРАД,ПЛОВДИВ
6682,ТРИ МОГИЛИ,КЪРДЖАЛИ,КЪРДЖАЛИ
4222,ТРИВОДИЦИ,СТАБОЛИЙСКИ,ПЛОВДИВ
9645,ТРИГОРЦИ,БАЛЧИК,ДОБРИЧ
4825,ТРИГРАД,ДЕВИН,СМОЛЯН
4141,ТРИЛИСТНИК,МАРИЦА,ПЛОВДИВ
3435,ТРИФОНОВО,МОНТАНА,МОНТАНА
9864,ТРОИЦА,ВЕЛИКИ ПРЕСЛАВ,ШУМЕН
2733,ТРОСКОВО,СИМИТЛИ,БЛАГОЕВГРАД
6491,ТРОЯН,СИМЕОНОВГРАД,ХАСКОВО
5600,ТРОЯН,ТРОЯН,ЛОВЕЧ
8108,ТРОЯНОВО,КАМЕНО,БУРГАС
6270,ТРОЯНОВО,РАДНЕВО,СТАРА ЗАГОРА
4199,ТРУД,МАРИЦА,ПЛОВДИВ
2160,ТРУДОВЕЦ,БОТЕВГРАД,СОФИЯ
7283,ТРЪБАЧ,ЛОЗНИЦА,РАЗГРАД
2460,ТРЪН,ТРЪН,ПЕРНИК
8550,ТРЪНАК,РУЕН,БУРГАС
5307,ТРЪНИТО,ГАБРОВО,ГАБРОВО
9925,ТРЪНИЦА,НОВИ ПАЗАР,ШУМЕН
8719,ТРЪНКОВО,ЕЛХОВО,ЯМБОЛ
6266,ТРЪНКОВО,РАДНЕВО,СТАРА ЗАГОРА
5097,ТРЪНКОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5925,ТРЪНЧОВИЦА,ЛЕВСКИ,ПЛЕВЕН
5857,ТРЪСТЕНИК,ДОЛНА МИТРОПОЛИЯ,ПЛЕВЕН
7092,ТРЪСТЕНИК,ИВАНОВО,РУСЕ
7835,ТРЪСТИКА,ПОПОВО,ТЪРГОВИЩЕ
9134,ТРЪСТИКОВО,АВРЕН,ВАРНА
8128,ТРЪСТИКОВО,КАМЕНО,БУРГАС
5350,ТРЯВНА,ТРЯВНА,ГАБРОВО
2253,ТУДЕН,ГОДЕЧ,СОФИЯ
9633,ТУЗЛАТА,БАЛЧИК,ДОБРИЧ
6170,ТУЛОВО,МЪГЛИЖ,СТАРА ЗАГОРА
5464,ТУМБАЛОВО,СЕВЛИЕВО,ГАБРОВО
5083,ТУМБЕВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
6157,ТУРИЯ,ПАВЕЛ БАНЯ,СТАРА ЗАГОРА
5388,ТУРКИНЧА,ДРЯНОВО,ГАБРОВО
2468,ТУРОКОВЦИ,ТРЪН,ПЕРНИК
4753,ТУРЯН,СМОЛЯН,СМОЛЯН
7600,ТУТРАКАН,ТУТРАКАН,СИЛИСТРА
9275,ТУТРАКАНЦИ,ПРОВАДИЯ,ВАРНА
2939,ТУХОВИЩА,САТОВЧА,БЛАГОЕВГРАД
5892,ТУЧЕНИЦА,ПЛЕВЕН,ПЛЕВЕН
9884,ТУШОВИЦА,ВЪРБИЦА,ШУМЕН
6160,ТЪЖА,ПАВЕЛ БАНЯ,СТАРА ЗАГОРА
9953,ТЪКАЧ,КАОЛИНОВО,ШУМЕН
4983,ТЪНКА БАРА,НЕДЕЛИНО,СМОЛЯН
5084,ТЪНКИ РЪТ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
8237,ТЪНКОВО,НЕСЕБЪР,БУРГАС
6391,ТЪНКОВО,СТАМБОЛОВО,ХАСКОВО
4914,ТЪНКОТО,МАДАН,СМОЛЯН
7919,ТЪПЧИЛЕЩОВО,ОМУРТАГ,ТЪРГОВИЩЕ
3953,ТЪРГОВИЩЕ,ЧУПРЕНЕ,ВИДИН
7700,ТЪРГОВИЩЕ,,ТЪРГОВИЩЕ
5070,ТЪРКАШЕНИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
6778,ТЪРНА,АРДИНО,КЪРДЖАЛИ
3252,ТЪРНАВА,БЯЛА СЛАТИНА,ВРАЦА
8699,ТЪРНАВА,ТУНДЖА,ЯМБОЛ
3249,ТЪРНАК,БЯЛА СЛАТИНА,ВРАЦА
5882,ТЪРНЕНЕ,ПЛЕВЕН,ПЛЕВЕН
6158,ТЪРНИЧЕНИ,ПАВЕЛ БАНЯ,СТАРА ЗАГОРА
2532,ТЪРНОВЛАГ,КЮСТЕНДИЛ,КЮСТЕНДИЛ
7774,ТЪРНОВЦА,ТЪРГОВИЩЕ,ТЪРГОВИЩЕ
6850,ТЪРНОВЦИ,ДЖЕБЕЛ,КЪРДЖАЛИ
7629,ТЪРНОВЦИ,ТУТРАКАН,СИЛИСТРА
6763,ТЪРНОСЛИВКА,АРДИНО,КЪРДЖАЛИ
3741,ТЪРНЯНЕ,ВИДИН,ВИДИН
2586,ТЪРСИНО,КЮСТЕНДИЛ,КЮСТЕНДИЛ
5423,ТЪРХОВО,СЕВЛИЕВО,ГАБРОВО
4730,ТЪРЪН,СМОЛЯН,СМОЛЯН
9684,ТЮЛЕНОВО,ШАБЛА,ДОБРИЧ
4157,ТЮРКМЕН,БРЕЗОВО,ПЛОВДИВ
6850,ТЮТЮНЧЕ,ДЖЕБЕЛ,КЪРДЖАЛИ
9429,ТЯНЕВО,ДОБРИЧ,ДОБРИЧ
6492,ТЯНЕВО,СИМЕОНОВГРАД,ХАСКОВО
7936,УГЛЕДНО,ОМУРТАГ,ТЪРГОВИЩЕ
2418,УГЛЯРЦИ,РАДОМИР,ПЕРНИК
5465,УГОРЕЛЕЦ,СЕВЛИЕВО,ГАБРОВО
5082,УГОРЛЯКОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5580,УГЪРЧИН,УГЪРЧИН,ЛОВЕЧ
9554,УЗОВО,ГЕНЕРАЛ ТОШЕВО,ДОБРИЧ
6350,УЗУНДЖОВО,ХАСКОВО,ХАСКОВО
5343,УЗУНИТЕ,ГАБРОВО,ГАБРОВО
4237,УЗУНОВО,АСЕНОВГРАД,ПЛОВДИВ
5541,УМАРЕВЦИ,ЛОВЕЧ,ЛОВЕЧ
5365,УРВАТА,ТРЯВНА,ГАБРОВО
3064,УРОВЕНЕ,КРИВОДОЛ,ВРАЦА
4936,УРУЧЕВЦИ,МАДАН,СМОЛЯН
2675,УСОЙКА,БОБОШЕВО,КЮСТЕНДИЛ
4228,УСТИНА,РОДОПИ,ПЛОВДИВ
6563,УСТРЕМ,ТОПОЛОВГРАД,ХАСКОВО
6853,УСТРЕН,ДЖЕБЕЛ,КЪРДЖАЛИ
4769,УХЛОВИЦА,СМОЛЯН,СМОЛЯН
5035,УШЕВЦИ,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
2557,УШИ,ТРЕКЛЯНО,КЮСТЕНДИЛ
7244,УШИНЦИ,РАЗГРАД,РАЗГРАД
4992,ФАБРИКА,ЗЛАТОГРАД,СМОЛЯН
8272,ФАЗАНОВО,ЦАРЕВО,БУРГАС
8340,ФАКИЯ,СРЕДЕЦ,БУРГАС
4797,ФАТОВО,СМОЛЯН,СМОЛЯН
9394,ФЕЛДФЕБЕЛ ДЯНКОВО,ДОБРИЧ,ДОБРИЧ
8982,ФИЛАРЕТОВО,КОТЕЛ,СЛИВЕН
2775,ФИЛИПОВО,БАНСКО,БЛАГОЕВГРАД
6564,ФИЛИПОВО,ТОПОЛОВГРАД,ХАСКОВО
2472,ФИЛИПОВЦИ,ТРЪН,ПЕРНИК
3778,ФЛОРЕНТИН,НОВО СЕЛО,ВИДИН
4571,ФОТИНОВО,БАТАК,ПАЗАРДЖИК
6873,ФОТИНОВО,КИРКОВО,КЪРДЖАЛИ
2682,ФРОЛОШ,КОЧЕРИНОВО,КЮСТЕНДИЛ
3075,ФУРЕН,КРИВОДОЛ,ВРАЦА
2952,ФЪРГОВО,САТОВЧА,БЛАГОЕВГРАД
5301,ФЪРГОВЦИ,ГАБРОВО,ГАБРОВО
5365,ФЪРЕВЦИ,ТРЯВНА,ГАБРОВО
5367,ФЪРТУНИ,ТРЯВНА,ГАБРОВО
6141,ХАДЖИ ДИМИТРОВО,КАЗАНЛЪК,СТАРА ЗАГОРА
9657,ХАДЖИ ДИМИТЪР,КАВАРНА,ДОБРИЧ
5287,ХАДЖИДИМИТРОВО,СВИЩОВ,ВЕЛИКО ТЪРНОВО
8635,ХАДЖИДИМИТРОВО,ТУНДЖА,ЯМБОЛ
2933,ХАДЖИДИМОВО,ХАДЖИДИМОВО,БЛАГОЕВГРАД
4441,ХАДЖИЕВО,ПАЗАРДЖИК,ПАЗАРДЖИК
8492,ХАДЖИИТЕ,КАРНОБАТ,БУРГАС
6875,ХАДЖИЙСКО,КИРКОВО,КЪРДЖАЛИ
3357,ХАЙРЕДИН,ХАЙРЕДИН,ВРАЦА
7997,ХАЛВАДЖИЙСКО,АНТОНОВО,ТЪРГОВИЩЕ
3837,ХАЛОВСКИ КОЛИБИ,БОЙНИЦА,ВИДИН
6055,ХАН АСПАРУХОВО,СТАРА ЗАГОРА,СТАРА ЗАГОРА
9863,ХАН КРУМ,ВЕЛИКИ ПРЕСЛАВ,ШУМЕН
8668,ХАНОВО,ТУНДЖА,ЯМБОЛ
5340,ХАРАЧЕРИТЕ,ГАБРОВО,ГАБРОВО
5093,ХАРВАЛОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
6450,ХАРМАНЛИ,ХАРМАНЛИ,ХАСКОВО
6300,ХАСКОВО,,ХАСКОВО
4746,ХАСОВИЦА,СМОЛЯН,СМОЛЯН
4890,ХВОЙНА,ЧЕПЕЛАРЕ,СМОЛЯН
2942,ХВОСТЯНЕ,ГЪРМЕН,БЛАГОЕВГРАД
2072,ХВЪРЧИЛ,МИРКОВО,СОФИЯ
2211,ХЕРАКОВО,БОЖУРИЩЕ,СОФИЯ
5451,ХИРЕВО,СЕВЛИЕВО,ГАБРОВО
6914,ХИСАР,КРУМОВГРАД,КЪРДЖАЛИ
4180,ХИСАРЯ,ХИСАРЯ,ПЛОВДИВ
9433,ХИТОВО,ДОБРИЧ,ДОБРИЧ
5579,ХЛЕВЕНЕ,ЛОВЕЧ,ЛОВЕЧ
6568,ХЛЯБОВО,ТОПОЛОВГРАД,ХАСКОВО
6745,ХОДЖОВЦИ,КЪРДЖАЛИ,КЪРДЖАЛИ
7054,ХОТАНЦА,РУСЕ,РУСЕ
5058,ХОТНИЦА,ВЕЛИКО ТЪРНОВО,ВЕЛИКО ТЪРНОВО
2821,ХОТОВО,САНДАНСКИ,БЛАГОЕВГРАД
4111,ХРАБРИНО,РОДОПИ,ПЛОВДИВ
9618,ХРАБРОВО,БАЛЧИК,ДОБРИЧ
9242,ХРАБРОВО,ПРОВАДИЯ,ВАРНА
2224,ХРАБЪРСКО,БОЖУРИЩЕ,СОФИЯ
2824,ХРАСНА,САНДАНСКИ,БЛАГОЕВГРАД
6929,ХРАСТОВО,КРУМОВГРАД,КЪРДЖАЛИ
6072,ХРИСТИЯНОВО,СТАРА ЗАГОРА,СТАРА ЗАГОРА
4339,ХРИСТО ДАНОВО,КАРЛОВО,ПЛОВДИВ
5070,ХРИСТОВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
5365,ХРИСТОВЦИ,ТРЯВНА,ГАБРОВО
6050,ХРИЩЕНИ,СТАРА ЗАГОРА,СТАРА ЗАГОРА
6782,ХРОМИЦА,АРДИНО,КЪРДЖАЛИ
3135,ХУБАВЕНЕ,РОМАН,ВРАЦА
7457,ХУМА,САМУИЛ,РАЗГРАД
6571,ХУХЛА,ИВАЙЛОВГРАД,ХАСКОВО
5082,ХЪНЕВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
3329,ХЪРЛЕЦ,КОЗЛОДУЙ,ВРАЦА
9937,ХЪРСОВО,НИКОЛА КОЗЛЕВО,ШУМЕН
7451,ХЪРСОВО,САМУИЛ,РАЗГРАД
2819,ХЪРСОВО,САНДАНСКИ,БЛАГОЕВГРАД
3152,ЦАКОНИЦА,МЕЗДРА,ВРАЦА
4218,ЦАЛАПИЦА,РОДОПИ,ПЛОВДИВ
9957,ЦАНИ ГИНЧЕВО,НИКОЛА КОЗЛЕВО,ШУМЕН
2834,ЦАПАРЕВО,СТРУМЯНИ,БЛАГОЕВГРАД
7536,ЦАР АСЕН,АЛФАТАР,СИЛИСТРА
4422,ЦАР АСЕН,ПАЗАРДЖИК,ПАЗАРДЖИК
7849,ЦАР АСЕН,ПОПОВО,ТЪРГОВИЩЕ
4126,ЦАР КАЛОЯН,КУКЛЕН,ПЛОВДИВ
7280,ЦАР КАЛОЯН,ЦАР КАЛОЯН,РАЗГРАД
3827,ЦАР ПЕТРОВО,КУЛА,ВИДИН
7640,ЦАР САМУИЛ,ТУТРАКАН,СИЛИСТРА
3745,ЦАР СИМЕОНОВО,ВИДИН,ВИДИН
3853,ЦАР ШИШМАНОВО,МАКРЕШ,ВИДИН
4204,ЦАРАЦОВО,МАРИЦА,ПЛОВДИВ
9747,ЦАРЕВ БРОД,ШУМЕН,ШУМЕН
7627,ЦАРЕВ ДОЛ,ТУТРАКАН,СИЛИСТРА
5380,ЦАРЕВА ЛИВАДА,ДРЯНОВО,ГАБРОВО
6363,ЦАРЕВА ПОЛЯНА,СТАМБОЛОВО,ХАСКОВО
9367,ЦАРЕВЕЦ,ДОБРИЧ,ДОБРИЧ
6622,ЦАРЕВЕЦ,КЪРДЖАЛИ,КЪРДЖАЛИ
3141,ЦАРЕВЕЦ,МЕЗДРА,ВРАЦА
5282,ЦАРЕВЕЦ,СВИЩОВ,ВЕЛИКО ТЪРНОВО
8260,ЦАРЕВО,ЦАРЕВО,БУРГАС
9129,ЦАРЕВЦИ,АВРЕН,ВАРНА
7932,ЦАРЕВЦИ,ОМУРТАГ,ТЪРГОВИЩЕ
4192,ЦАРИМИР,СЪЕДИНЕНИЕ,ПЛОВДИВ
6893,ЦАРИНО,КИРКОВО,КЪРДЖАЛИ
2236,ЦАРИЧИНА,КОСТИНБРОД,СОФИЯ
9614,ЦАРИЧИНО,БАЛЧИК,ДОБРИЧ
5174,ЦАРСКИ ИЗВОР,СТРАЖИЦА,ВЕЛИКО ТЪРНОВО
2220,ЦАЦАРОВЦИ,ДРАГОМАН,СОФИЯ
4992,ЦАЦАРОВЦИ,ЗЛАТОГРАД,СМОЛЯН
5094,ЦВЕКЛЮВЦИ,ЕЛЕНА,ВЕЛИКО ТЪРНОВО
4630,ЦВЕТИНО,ВЕЛИНГРАД,ПАЗАРДЖИК
3542,ЦВЕТКОВА БАРА,БЕРКОВИЦА,МОНТАНА
7763,ЦВЕТНИЦА,ТЪРГОВИЩЕ,ТЪРГОВИЩЕ
